plz,name,lat,long,ev_count,population,area
71726,Benningen am Neckar,48.9413610088,9.23689441956,0,5869,4.861954
21729,Freiburg (Elbe),53.8273972172,9.28101365637,0,1904,26.34517
63916,Amorbach,49.6419320209,9.17717248074,1,4002,51.880175
36355,Grebenhain,50.4953583936,9.33897910101,3,4834,92.114282
72516,Scheer,48.0836689511,9.31697566364,1,2514,18.738544
74219,Möckmühl,49.324836222,9.35522960958,1,7783,49.507647
71336,Waiblingen,48.8757407413,9.32454859525,3,14773,17.553361
24869,Dörpstedt,54.4323738465,9.35544248329,0,552,16.66165
74248,Ellhofen,49.144629766,9.32084259582,0,3360,5.450065
63831,"Wiesen, Wiesener Forst",50.1087417008,9.3548452124,0,1059,25.852866
88636,Illmensee,47.8602265498,9.36915950519,0,1992,24.917713
31785,Hameln,52.1047856149,9.36311486056,10,18305,5.236907
74239,Hardthausen am Kocher,49.2654432968,9.3914319749,0,3955,35.520108
72534,Hayingen,48.295135936,9.47139876372,3,2124,63.304038
24799,"Meggerdorf, Friedrichsholm, Friedrichsgraben u.a.",54.3337971413,9.40388071186,0,1598,50.49518
99996,"Menteroda, Obermehler",51.2889584723,10.5903912983,0,1995,21.635641
37441,Bad Sachsa,51.5861592075,10.541831119,5,7686,33.401761
38527,Meine,52.3769638639,10.5702861972,0,8229,38.995492
98554,Benshausen,50.6417362867,10.5999548458,0,0,0.0
91623,Sachsen b. Ansbach,49.2860784141,10.6542924608,0,3179,20.913045
38329,Wittmar,52.1297436678,10.6441850049,0,1221,4.654147
87665,Mauerstetten,47.8741263508,10.6715037138,0,3072,16.430768
38877,Oberharz am Brocken,51.6613337917,10.7242148433,0,2007,23.636308
91639,Wolframs-Eschenbach,49.2219869113,10.7338953082,4,2782,25.492163
86862,Lamerdingen,48.0801767574,10.7504384421,0,1821,34.321597
38325,Roklum,52.0727558172,10.7384935953,0,470,8.351289
99330,Gräfenroda,50.7485468916,10.7868426757,2,4988,61.2477
96178,Pommersfelden,49.7732563935,10.8163495598,0,2886,35.2736
38467,Bergfeld,52.5390980668,10.8517628441,0,908,10.544338
90614,Ammerndorf,49.4230917887,10.8531496306,0,2115,5.04919
91183,Abenberg,49.23453955,10.9353048554,3,5425,51.532922
99310,Arnstadt,50.8164040457,11.0123081866,7,29261,172.770632
91126,Schwabach,49.3142125541,11.001117813,15,48048,90.869539
29468,Bergen,52.888845914,10.9465485944,1,1608,24.885385
82491,Grainau,47.4546249185,11.0068217727,3,3436,49.267008
96215,Lichtenfels,50.1382076083,11.0843518667,6,20239,122.159834
6537,Kelbra (Kyffhäuser),51.4313040426,11.088325078,0,3666,41.219931
24943,"Flensburg, Tastrup",54.780304594,9.47405021613,5,26457,18.267478
36119,Neuhof,50.469896676,9.58165861194,0,10794,88.909142
25361,"Krempe, Grevenkop, Süderau, Muchelndorf",53.8271265872,9.52199320742,1,3589,29.360679
73061,Ebersbach an der Fils,48.7124190189,9.5199594071,2,14886,26.304924
34123,Kassel,51.2951681543,9.52485320549,3,22893,16.145836
97773,Aura i. Sinngrund,50.1949432641,9.54314317204,0,1030,43.578936
25587,Münsterdorf,53.9007164206,9.53629356245,0,1937,4.968251
97851,Rothenfels,49.9073330351,9.55980801549,0,1005,11.645069
25566,Lägerdorf,53.8736054394,9.59089045367,0,3165,15.821575
97775,Burgsinn,50.1480104281,9.64595627282,0,2526,51.269727
97849,Roden,49.9118734295,9.62199677396,0,1014,20.091168
97794,Rieneck,50.1012830791,9.63572087481,0,2069,26.140784
88427,Bad Schussenried,48.0097590511,9.65440805033,2,8360,54.970321
21614,Buxtehude,53.4628792773,9.69195957361,8,39558,76.427315
29640,"Schneverdingen, Heimbuch",53.1262364034,9.80371716774,7,18845,236.761226
73347,Mühlhausen im Täle,48.5747512987,9.65372227134,1,984,6.402518
73553,"Alfdorf, Schillinghof",48.859879063,9.7044274211,0,7214,68.487535
73108,Gammelshausen,48.6395867706,9.65162672233,1,1444,3.281206
79739,Schwörstadt,47.6070215072,7.86290070955,0,2426,20.071701
55452,Guldental,49.8998293697,7.80760841545,0,7685,37.658894
55546,Hackenheim,49.8056950555,7.91007192893,1,8747,45.739895
57647,"Nistertal, Enspel",50.6267832408,7.89514196875,0,1872,6.465611
67098,Bad Dürkheim,49.454956303,8.08657652431,9,18321,109.43731
79256,Buchenbach,47.9681870952,8.02723983007,1,3121,38.280751
55437,Ockenheim,49.9431043486,7.97662977133,1,5570,25.457724
67487,Maikammer,49.307014463,8.07531425681,4,6029,25.996933
65597,Hünfelden,50.318386606,8.15190513563,1,9801,63.005615
33775,Versmold,52.0396100929,8.17152867813,9,20998,85.483586
77794,Lautenbach,48.5203080353,8.13096837367,3,1885,21.534465
65201,Wiesbaden,50.0606260899,8.16932545309,1,15793,19.976728
35767,Breitscheid,50.6855071892,8.1889664584,0,4937,31.584635
67271,Kindenheim,49.5317404309,8.12710628199,1,4128,29.414068
49439,Steinfeld,52.5948513046,8.2228837497,1,9618,60.011111
79865,Grafenhausen,47.7738042663,8.24995579227,5,2198,48.513925
67167,Erpolzheim,49.4905518025,8.22187539876,1,1318,3.605183
67150,Niederkirchen bei Deidesheim,49.4168882645,8.22156732316,0,2365,3.645923
33790,Halle (Westfalen),52.0421950669,8.3303437136,8,21162,69.680707
55276,Oppenheim,49.8383720168,8.35298463433,3,9173,17.521349
58507,Lüdenscheid,51.2306300589,7.62561979081,3,15031,4.525171
48147,Münster,51.9776092153,7.63545305301,1,24422,6.288181
58730,Fröndenberg/Ruhr,51.493046718,7.76066199645,6,20953,56.153356
66957,"Vinningen, Trulben, Ruppertsweiler u.a.",49.1761325174,7.48312386751,1,7865,78.632282
48291,Telgte,51.9939189715,7.78685106248,5,18921,90.809573
66999,Hinterweidenthal,49.2252980428,7.750016352,0,1570,17.000971
49525,Lengerich,52.172206737,7.83128830559,6,21929,90.625539
79283,Bollschweil,47.9138924967,7.81939813156,0,2254,16.427969
55585,Norheim u.a.,49.7875978676,7.76248183387,3,4340,34.00304
39397,"Schwanebeck, Gröningen, Kroppenstedt",51.9504512738,11.2232318728,0,7873,131.697375
91180,Heideck,49.1305594805,11.1215660058,2,4689,58.52789
6485,"Quedlinburg, Ballenstedt",51.7055940426,11.115496987,0,5657,42.422782
38829,Harsleben,51.8609866339,11.1019873392,0,2217,27.924368
82445,Schwaigen,47.6229479834,11.1234263914,0,602,23.529476
96187,Stadelhofen,49.9900561075,11.1755913172,1,1272,41.083499
82291,Mammendorf,48.2075590062,11.1611193515,1,4570,21.195421
99448,Kranichfeld u.a.,50.8497618541,11.1915025924,1,4430,42.987356
91362,Pretzfeld,49.7422402118,11.2013712902,1,2491,24.172774
23968,"Barnekow, Gägelow u.a.",53.8996012903,11.3392236045,2,17207,98.260501
83676,Jachenau,47.5959857524,11.4293931601,0,851,128.501132
90518,Altdorf bei Nürnberg,49.3935127162,11.3813102343,5,15080,48.619142
82335,Berg,47.9594910726,11.3731469208,2,7971,44.006377
82194,Gröbenzell,48.1935753035,11.3753354994,5,18994,6.390766
37139,Adelebsen,51.5682934357,9.74916608954,2,6571,76.320895
74427,Fichtenberg,48.9854239499,9.71200503456,1,2853,24.189168
24401,Böel,54.647298489,9.70176243935,0,747,13.028644
88239,Wangen im Allgäu,47.6924936068,9.80614611541,9,26243,101.266647
89605,Altheim,48.3320689475,9.7732319745,0,597,7.779351
89604,Allmendingen,48.3373696429,9.69161954444,0,4348,45.868447
73072,Donzdorf,48.6927330523,9.81378702842,3,10832,40.346132
36219,Cornberg,51.0533442511,9.83382872556,0,1480,23.223011
21147,Hamburg,53.4833081561,9.85381380352,1,19824,15.501663
74595,Langenburg,49.2571302794,9.85583253862,3,1745,31.370715
88175,Scheidegg,47.5697216985,9.85147397445,1,4053,27.291957
22547,Hamburg,53.5986359447,9.87770096311,3,24283,4.351083
37081,Göttingen,51.532452422,9.90376878024,12,19384,8.412518
36269,Philippsthal,50.8491646917,9.9760448697,0,4239,20.513751
88483,Burgrieden,48.2313018303,9.95049161285,0,3629,21.85181
24369,Waabs,54.530481041,9.96681388925,1,1429,33.155256
37083,Göttingen,51.5060440824,9.94459590368,4,16945,10.804655
21218,Seevetal,53.3870029927,9.97311773474,0,9674,29.568619
24537,Neumünster,54.0865800276,9.95355003878,7,16228,17.028151
89075,Ulm,48.4179662656,9.99221638206,6,31748,9.54699
24640,Schmalfeld,53.8948010657,9.99547566837,0,2577,36.968169
24536,Neumünster,54.1103857179,10.0059481726,1,19886,30.392431
21073,Hamburg,53.4570695918,9.97185610917,26,27665,3.396979
22453,Hamburg,53.6359889857,9.94503642473,7,17053,9.280547
89231,Neu-Ulm,48.3794414588,10.0097699206,17,31705,20.458312
22085,Hamburg,53.5732034312,10.0148247505,8,11978,1.518033
97273,Kürnach,49.8409526971,10.0512727319,3,4469,12.322753
74599,Wallhausen,49.2247879047,10.0859442463,0,3566,25.44293
37136,"Seulingen, Waake u.a.",51.5564522223,10.1099434399,1,7386,68.297902
37308,Heiligenstadt,51.3334510874,10.1536999832,9,27566,227.334639
22399,Hamburg,53.6647888705,10.0721664966,6,20074,6.57669
29227,Celle,52.5942949828,10.1120733397,5,13144,29.524432
24119,Kronshagen,54.3365169345,10.082553955,1,11601,5.336135
87763,Lautrach,47.8872082103,10.1068561255,0,1161,8.042674
97505,Geldersheim,50.0424864714,10.1449653879,1,2476,15.29117
24619,Börnhöved,54.0652605374,10.2027946683,1,4377,43.808819
91541,Rothenburg ob der Tauber,49.3696396088,10.1582702095,7,10963,41.74385
21033,Hamburg,53.5024649943,10.160037045,6,15749,13.349038
29348,Eschede,52.7568512447,10.282442403,0,4516,158.888595
87748,Fellheim,48.0737461697,10.1525193612,0,1080,5.049027
89299,Unterroth,48.19622215,10.1891578192,0,999,15.345855
24149,Kiel,54.3336830935,10.1921369147,2,12081,4.413886
87448,Waltenhofen,47.6484712035,10.26543641,3,8876,59.741982
97520,Röthlein,49.9637552383,10.2138017343,4,4590,19.073005
29331,Lachendorf,52.6270091449,10.2477232287,1,5914,38.363191
38279,Sehlde,52.0290374848,10.239025202,0,936,20.917003
97359,Schwarzach a. Main,49.8032619056,10.2337714644,0,3541,21.149007
37327,"Leinefelde-Worbis, Wingerode, Hausen",51.3805869132,10.3061150532,7,14775,60.65806
86488,Breitenthal,48.2384549461,10.3039935768,0,1228,13.361531
87493,Lauben,47.7802160402,10.3091308851,0,3355,8.430044
38159,Vechelde,52.2513046706,10.3662777164,1,16013,76.530823
87746,Erkheim,48.0499555869,10.3457478037,0,2922,32.114937
22969,Witzhave,53.5731669226,10.3339239808,1,1389,7.899771
21447,Handorf,53.342024146,10.3388709394,0,1954,9.831899
21502,Geesthacht,53.4105039836,10.4686016466,15,29803,51.054466
91589,Aurach,49.2400632432,10.396348567,8,2794,36.675999
29593,Schwienau,52.9935506525,10.3986658805,0,729,31.466287
87497,Wertach,47.5840495792,10.4119193347,0,2443,45.645933
87754,Kammlach,48.0494762265,10.4056217264,0,1785,26.648394
38530,Didderse,52.3841461039,10.4061483634,0,1336,7.419535
73469,Riesbürg,48.821212822,10.4232092092,1,2202,17.960888
91731,Langfurth,49.1019536637,10.4539475316,1,2144,21.166228
38312,"Dorstadt, Flöthe, Börßum u.a.",52.0860289399,10.5451325648,0,6938,89.506376
23898,Sandesneben u.a.,53.6910476625,10.5380834515,2,5374,56.283277
24329,Grebin,54.2245394079,10.5130968336,0,1944,50.002102
86483,Balzhausen,48.2352729559,10.4895565631,0,1180,14.577408
91413,Neustadt a.d.Aisch,49.5733064513,10.5753204389,11,12323,61.308427
37444,Braunlage,51.7173084121,10.5500385374,0,1744,72.375821
7937,"Zeulenroda-Triebes, Langenwolschendorf",50.6247705276,11.9975153255,1,14718,113.684172
95028,Hof,50.3250758303,11.9352181211,3,20101,16.621119
95194,Regnitzlosau,50.3016794112,12.0491167948,0,2463,39.884316
92665,Altenstadt a.d. Waldnaab,49.7530210463,12.1160719188,0,5747,61.362041
93142,Maxhütte-Haidhof,49.1824647534,12.1009445347,2,10538,34.659991
83135,Schechen,47.9262373278,12.1197421177,1,4536,31.400327
83562,Rechtmehring,48.1191506351,12.1633610951,0,1807,24.430372
83071,Stephanskirchen,47.8626902587,12.1809562317,2,9848,26.506163
84181,Neufraunhofen,48.3928867572,12.2234505321,0,1056,17.990259
84437,Reichertsheim,48.186839857,12.256216777,0,1644,31.351296
92555,Trausnitz,49.528777501,12.2608958694,0,982,17.603394
4205,Leipzig,51.3255185331,12.2680654708,0,14523,6.566077
8468,Reichenbach/Vogtl.,50.6211080049,12.3325507733,2,21861,52.082556
92545,Niedermurach,49.4448749966,12.360863621,0,1266,30.029667
4603,"Nobitz, Göhren, Windischleuba",50.9484445246,12.4977302522,0,10356,129.714786
83125,Eggstätt,47.9332090973,12.3852032505,0,2784,24.359504
92709,Moosbach,49.5733253746,12.4246789692,0,2504,64.270371
17168,"Jördenstorf, Prebberede u.a.",53.8670998274,12.5797756282,0,4915,206.124046
8107,Kirchberg,50.5982846262,12.5251599318,0,10169,66.840606
14772,Brandenburg/ Havel,52.437816675,12.5000829936,3,19451,34.493438
14641,Nauen,52.6126903825,12.822919471,10,26761,386.371889
94405,Landau a.d. Isar,48.6580697519,12.7157531843,0,12527,84.562793
94428,Eichendorf,48.6334199116,12.8451061781,0,6462,98.251187
8297,Zwönitz,50.6512333736,12.8314032094,0,12654,64.513105
94553,Mariaposching,48.8457368652,12.8163664157,0,1410,19.600813
16818,"Fehrbellin, Temnitzquell, Märkisch Linden u.a.",52.6957402722,12.827484091,0,8234,413.82477
17255,Wesenberg,53.2388508937,12.985958639,1,4182,155.863741
9648,"Mittweida, Kriebstein",51.0057411891,12.990360725,0,19762,86.260732
16835,Lindow u.a.,52.9521180089,12.9812664068,3,5666,150.325398
83483,Bischofswiesen,47.6621136249,12.9441072902,2,7421,62.179814
9131,Chemnitz,50.8641084979,12.9659029592,0,12407,19.31463
4874,Belgern-Schildau,51.4581571742,13.1200699334,0,4716,83.874688
93470,Lohberg,49.1599854748,13.1080192572,2,1976,59.434905
4741,Roßwein,51.0784556066,13.1757344376,0,7964,44.143589
94259,Kirchberg,48.8940731187,13.1855838088,3,4342,49.026882
16515,"Oranienburg, Mühlenbecker Land",52.7667569713,13.2964548251,10,43375,180.410213
94167,Tettenweis,48.4332291372,13.2682988662,0,1692,28.766818
16547,Birkenwerder,52.7022120572,13.3065033896,2,7716,18.185567
14057,Berlin Charlottenburg,52.5072546484,13.2879390211,10,12237,1.081954
16548,Glienicke/Nordbahn,52.6328613883,13.3298180205,2,11070,4.627335
12169,Berlin Steglitz,52.4547930795,13.3435284559,4,16524,2.133225
12159,Berlin Friedenau,52.4737001488,13.3369669527,5,14565,1.005637
13347,Berlin Wedding,52.5490388807,13.3655184939,4,27115,1.644404
12277,Berlin,52.4134800259,13.3751109878,2,13278,6.670535
10115,Berlin Mitte,52.5321395829,13.3846772483,18,20313,2.378466
94566,Riedlhütte,48.907088349,13.3837902512,1,1653,4.087151
10963,Berlin Kreuzberg,52.5001781152,13.3811921754,14,12433,1.480386
12349,Berlin Buckow,52.4252582629,13.4220875579,2,21692,6.508864
10997,Berlin Kreuzberg,52.5009619673,13.4354819672,7,23800,1.571869
10409,Berlin Prenzlauer Berg,52.5442845155,13.4414555951,7,21656,1.755601
52066,Aachen,50.7576280427,6.10442503654,3,31972,7.75382
41849,Wassenberg,51.1132066655,6.14509528675,4,16951,42.444245
47546,Kalkar,51.7502152528,6.31136893943,4,13810,88.181376
41063,Mönchengladbach,51.2113140502,6.42719181466,2,19283,8.180888
52388,Nörvenich,50.8016655852,6.62914107356,4,10593,66.167675
54298,"Welschbillig, Igel, Aach",49.9039317176,6.66662835997,0,7787,75.503479
66679,Losheim,49.508083747,6.73189400752,3,15926,96.73924
50169,Kerpen,50.8800313362,6.74563265824,7,23066,28.241477
47055,Duisburg,51.4018135171,6.77241685469,2,18975,8.146867
46147,Oberhausen,51.5465354332,6.81864047169,2,28043,22.192572
40472,Düsseldorf,51.2698493805,6.82283074911,6,24765,11.985325
48703,Stadtlohn,52.0021829727,6.93515136441,2,20192,79.13363
54552,Mehren u.a.,50.2048611489,6.87124409704,3,9758,165.517887
51107,Köln,50.9250083129,7.08902495071,0,28375,22.556332
58091,Hagen,51.3115091847,7.51837301809,2,16656,51.385765
44145,Dortmund,51.5326714739,7.48353610535,7,30076,8.706132
55471,Tiefenbach u.a.,50.0031268068,7.46807966337,0,4354,58.500516
56566,Neuwied,50.4511427191,7.52735622159,1,21570,40.753696
44269,Dortmund,51.4866531431,7.52850537916,2,21710,7.362217
48496,Hopsten,52.4058459416,7.62745111172,9,7670,99.784706
79418,Schliengen,47.7542868947,7.62754173619,2,5332,37.451655
49733,Haren,52.7959288685,7.20229179635,14,22784,208.809605
53426,"Schalkenbach, Königsfeld, Dedenbach",50.4873949949,7.15241716621,0,1948,25.20355
44869,Bochum,51.452942194,7.15728592019,1,24946,8.226874
53424,Remagen,50.5937950501,7.20537158187,1,15838,33.095849
53179,Bonn,50.6618873647,7.18301546944,1,16953,7.514183
26906,Dersum,52.9616580802,7.24046809609,0,1540,28.592851
26844,Jemgum,53.2764805091,7.32643603044,4,3698,78.229253
85084,Reichertshofen,48.6561532513,11.5004533924,1,7485,36.658909
91284,Neuhaus a.d.Pegnitz,49.635396954,11.5550479383,1,2832,21.48894
82031,Grünwald,48.0453975735,11.5353271424,2,10663,7.679259
80339,München,48.1360812231,11.5381400497,10,26482,1.998925
95499,Harsdorf,50.0334795013,11.5711273565,0,1008,11.295973
19357,"Karstädt, Dambeck, Klüß",53.1712818094,11.7081863555,0,6757,276.975757
92262,Birgland,49.4340235048,11.6170382025,1,1799,62.42929
80331,München,48.1359577752,11.5729321664,12,4741,0.78277
95352,Marktleugast,50.1700071306,11.636986865,3,3365,33.834525
93339,Riedenburg,48.9692224826,11.6907255759,2,5449,100.512692
81679,München,48.1481541746,11.6084868096,6,9142,1.571465
39104,Magdeburg,52.1187148764,11.6364787566,10,19355,6.284688
7646,Stadtroda u.a.,50.8445825688,11.750856085,0,15622,225.109988
39126,Magdeburg,52.1919271287,11.6610678062,3,14122,25.316573
85662,Hohenbrunn,48.0484662791,11.7173778626,4,2957,14.80016
39249,Barby,51.9700900758,11.8427783452,0,6258,76.155084
18209,"Bad Doberan, Bartenshagen-Parkentin u.a.",54.105708527,11.8820953457,6,15637,81.908729
92266,Ensdorf,49.3493252147,11.9429439513,3,2234,59.12773
95682,Brand,49.9598409015,11.9001204671,0,1196,10.296542
92287,Schmidmühlen,49.2685890234,11.9222763703,2,2347,25.478949
12353,Berlin Gropiusstadt,52.4227641174,13.4589155804,0,31768,2.744114
12435,Berlin Alt Treptow,52.486961971,13.4662875069,9,16319,3.938144
10319,Berlin,52.4992438236,13.5184012434,4,22951,3.574872
12683,Berlin Biesdorf,52.5075186899,13.5592007581,6,24329,12.660685
16230,"Melchow, Chorin u.a.",52.904484607,13.8897740426,5,7137,222.224122
1768,Glashütte,50.8627142922,13.7578442683,0,6993,95.858425
1728,Bannewitz,50.9814047095,13.723363865,0,10419,25.766863
16278,Angermünde,53.0459045784,14.0076337368,1,16795,429.894459
3103,"Neu-Seeland, Neupetershain",51.6005737383,14.1338653771,0,2035,56.469848
15324,Letschin,52.6684124114,14.3644296681,0,4352,142.405893
2627,"Weißenberg, Hochkirch u.a.",51.2742528348,14.4180161617,0,11881,198.865409
2763,Zittau u.a.,50.9040282035,14.7761554333,0,28718,80.120461
2828,Görlitz,51.189649303,14.9822469226,0,12013,25.327814
41069,Mönchengladbach,51.1818215971,6.39716879649,1,16039,9.076482
47509,Rheurdt,51.4510749473,6.4740866303,4,6526,29.971138
54456,Tawern,49.6729533479,6.51295083231,0,2758,13.713599
54589,Stadtkyll,50.3336749506,6.51696819991,1,1615,26.88773
54655,Kyllburg,50.0635895611,6.60421286861,2,3273,71.293477
47447,Moers,51.4175175805,6.61581722245,2,19924,24.085907
46117,Oberhausen,51.5003310355,6.89300334502,4,23008,7.585138
46119,Oberhausen,51.5212935426,6.88059580105,0,18198,4.824947
40699,Erkrath,51.2173342036,6.92773101133,12,43657,26.907366
53520,"Reifferscheid, Kaltenborn, Wershofen u.a.",50.3313737154,6.95021515196,5,6124,138.148436
46282,Dorsten,51.6488931731,6.97307037786,17,23616,35.117196
45359,Essen,51.4651607102,6.92456384413,3,26907,7.602076
51371,Leverkusen,51.0601421531,6.9460720039,2,29624,15.612253
50931,Köln,50.9323199085,6.91817397569,0,15618,2.414659
54497,Morbach,49.8155182321,7.0991748756,4,11011,134.218721
51103,Köln,50.9420934079,7.01671631169,3,36171,5.03365
45136,Essen,51.4366554797,7.04118760919,7,14713,3.791676
66129,Saarbrücken,49.1818391197,7.05069135128,1,3362,4.42508
45309,Essen,51.4787652694,7.06946916007,7,16931,5.781027
